Connecting to host 10.35.102.180, port 5201
[  6] local 10.35.102.188 port 38614 connected to 10.35.102.180 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  6]   0.00-1.00   sec  1.59 MBytes  13.3 Mbits/sec   23   67.9 KBytes       
[  6]  20.00-21.00  sec  4.91 MBytes  41.2 Mbits/sec    0    141 KBytes       
[  6]  21.00-22.00  sec  5.84 MBytes  49.0 Mbits/sec    4    129 KBytes       
[  6]  22.00-23.00  sec  5.97 MBytes  50.0 Mbits/sec    2    126 KBytes       
[  6]  23.00-24.00  sec  5.72 MBytes  47.9 Mbits/sec    4   96.2 KBytes       
[  6]  24.00-25.00  sec  4.23 MBytes  35.4 Mbits/sec    4   87.7 KBytes       
[  6]  25.00-26.00  sec  4.78 MBytes  40.2 Mbits/sec    0    123 KBytes       
[  6]  26.00-27.00  sec  3.67 MBytes  30.8 Mbits/sec    6    107 KBytes       
[  6]  27.00-28.00  sec  4.60 MBytes  38.6 Mbits/sec    1    106 KBytes       
[  6]  28.00-29.00  sec  4.16 MBytes  34.9 Mbits/sec    0    133 KBytes       
[  6]  29.00-30.00  sec  5.47 MBytes  45.9 Mbits/sec    6    116 KBytes       
[  6]  30.00-31.00  sec  3.91 MBytes  32.8 Mbits/sec    8   96.2 KBytes       
[  6]  31.00-32.00  sec  4.72 MBytes  39.6 Mbits/sec    4   99.0 KBytes       
[  6]  32.00-33.00  sec  3.11 MBytes  26.1 Mbits/sec    8   77.8 KBytes       
[  6]  33.00-34.00  sec  1018 KBytes  8.34 Mbits/sec   23   46.7 KBytes       
[  6]  34.00-35.00  sec   573 KBytes  4.69 Mbits/sec   34   28.3 KBytes       
[  6]  35.00-36.00  sec   509 KBytes  4.17 Mbits/sec   12   33.9 KBytes       
[  6]  36.00-37.00  sec  1018 KBytes  8.34 Mbits/sec   13   29.7 KBytes       
[  6]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    8   5.66 KBytes       
[  6]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    1   4.24 KBytes       
[  6]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    2   2.83 KBytes       
[  6]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  6]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    1   2.83 KBytes       
[  6]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec    0   2.83 KBytes       
[  6]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  6]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  6]  60.00-61.99  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  6]   0.00-61.99  sec  94.3 MBytes  12.8 Mbits/sec  475             sender
[  6]   0.00-61.99  sec  0.00 Bytes  0.00 bits/sec                  receiver
iperf3: interrupt - the client has terminated
